state_id,county_name,percent-female,poverty-level,median-age,pop-density,high-school-education,obesity-rate,feel-bad,married,elevation,lat,suicide-rate
CA,Imperial,0.46408008436580406,0.22283696434660707,29.14455411156999,4619.876406622968,0.6315067378976749,0.2327250659897195,0.2204780749946324,0.4149015142904052,0.5096174490710921,30.07429870293891,9.845211398566976
CA,Kern,0.3858910630013597,0.16052346807769322,24.60860756027163,2641.1149495877953,0.5757400731271836,0.23240428188536358,0.17414362292728358,0.3635127457400093,481.20258290526675,27.990224302383744,13.548026634748561
CA,Kings,0.3874137159700454,0.19858002229387517,28.66448017116908,3057.0545825883337,0.6508713837913054,0.229580516050842,0.18654766625021507,0.4239269613747391,257.03022391130327,31.758477329074054,15.989233915830008
CA,Lake,0.19901823879157965,0.12547818576249398,16.940611441426967,617.9599067973646,0.3186137313192994,0.09439249558090954,0.08768439659328299,0.15916049333119078,552.1405672505223,15.524284195725535,34.24337701958098
CA,Los Angeles,0.47322967000295485,0.14231760554162687,34.27160571149003,7906.7392225756375,0.7352570813327433,0.19028515116044944,0.19464920970633023,0.4081882222914857,372.99998491680407,31.78272621241816,8.766658988870672
CA,Madera,0.38811748422985815,0.22559303718293366,22.10195097282479,3528.1489446647684,0.45167725107130496,0.17601852492613984,0.1859269649463682,0.3385555880865561,199.3436427031487,27.593230709856005,15.9347313404296
CA,Marin,0.4523164411925244,0.07483478963014423,39.86330222256305,2658.3067651264655,0.8069918260924482,0.14868709993188411,0.18085181409322404,0.45355977282671944,30.65833337092489,33.03720393854232,16.86114464179648
CA,Mendocino,0.3251063681681412,0.13477325189742667,24.495621323034083,1854.8695827906768,0.5327522342479902,0.13135815332105805,0.14601901917635962,0.2770800961063457,398.05341985898417,25.280920896393763,28.403281147038104
CA,Merced,0.4096699570060318,0.20768987047672327,24.89209732065921,3598.382686919999,0.5498402591367821,0.23568431690118605,0.1867606954827009,0.3400791034877898,119.19670304386469,29.764199590812915,7.701532604988393
CA,Monterey,0.4178930619687656,0.12244027047332832,29.22536208828082,5708.143011836551,0.5754797078160804,0.19038067864314154,0.1931302020528808,0.4131415065332303,84.25168511086574,31.96678502557411,7.9925646313029945
CA,Napa,0.4842226417086887,0.060075727574341514,37.30149431053146,4179.168959174874,0.8197701067490386,0.1980915771224402,0.2097521451012488,0.47229662680078505,41.92018023250697,36.46793318900652,12.768402460045541
CA,Nevada,0.32647400093479784,0.10244219833294385,28.17717340500117,1055.01406091766,0.5755997507205735,0.13045454545454546,0.13507234945859625,0.29929459764742544,2646.638174807198,25.002028380852224,20.037269320936943
CA,Orange,0.4924721246397648,0.11532354808542583,37.53371393672586,7021.301970875824,0.821359818435132,0.17985312108353635,0.19807138794699375,0.4871146521066997,149.20770155672471,32.79637167324049,10.249498495486458
CA,Placer,0.4344041011351524,0.07337122161339993,34.023647759928686,3182.6465973481945,0.7999418896764099,0.14846979472506375,0.17256377985151383,0.4714793696507271,224.97931666448488,32.7367792568212,12.688843657908773
CA,Riverside,0.43832704727647065,0.11685917744002536,31.161894451083107,2614.7672052331027,0.7160903004360768,0.2131018611870836,0.17335887227192573,0.4223939758508956,739.6366717776119,29.397038922849084,11.224520956428226
CA,Sacramento,0.3458159903943486,0.0838779761904762,24.856546811397557,4117.7851105672935,0.5964627431026686,0.16931256191983804,0.13642198302319572,0.31722688572828495,43.72882206930714,26.11258812680375,13.915974951245088
CA,San Benito,0.4339032715704398,0.09413670951377844,28.79613086281759,4943.562615536735,0.6656085292979665,0.19876660504707452,0.18697321697261515,0.4447087399509909,248.73995099092903,31.98994988177636,16.5809981760902
CA,San Bernardino,0.46205661345882637,0.1482400253243381,30.791945860564674,3215.2899082314493,0.7277020370846121,0.24833420057806418,0.19976452226546895,0.4260328295690854,1415.6101155781805,31.309137511057124,10.52190503030494
CA,San Diego,0.4498560002478696,0.11044729146616437,32.29095678605184,4165.188456561659,0.7853869783519806,0.20029637085117952,0.18336362335455025,0.42681186956567574,137.96207595860196,29.670969477515904,12.943102779321595
CA,San Francisco,0.491,0.1,38.3,18939.0,0.883,0.161,0.173,0.411,63.0,37.7562,11.42064966535235
CA,San Joaquin,0.4573079158045293,0.143433293387014,29.9175763805044,4525.8279764870285,0.7221441822749054,0.25887943243311984,0.19271153221812784,0.42706151134729814,26.56105877195738,33.614221278820814,11.134602588593873
CA,San Luis Obispo,0.3337347348590711,0.11602811849827657,24.890518481714953,2201.6072881408563,0.6179110434845615,0.14307740479665457,0.13393044126323636,0.2891025266797089,214.75884751938224,23.480118867289796,19.75970783860553
CA,San Mateo,0.48016399818517375,0.06310126355264266,37.63417855694552,7114.634412905074,0.850137462375147,0.1596640256217051,0.1773669401843467,0.5040812616521609,79.72266618842337,35.49658332849291,7.518699524247807
CA,Santa Barbara,0.3887398140137314,0.10702285617432925,27.007491816300615,3486.3265258109072,0.5808931312579371,0.17174283199004298,0.17001750831018625,0.33680024184286284,97.32535707238588,26.811101708331435,12.942095280598013
CA,Santa Clara,0.47971612720191353,0.07347906546731617,36.196323235204815,5578.131687678724,0.8564879787888435,0.1845657948074409,0.1822703976724783,0.5189630440904474,107.8669640745474,36.24521065959208,7.326562970002884
CA,Santa Cruz,0.31834637900295637,0.11675685044345646,20.542780347994853,4032.3123693890902,0.5165113312721445,0.11347715917040915,0.13939154611721694,0.26188709801178034,45.97915641714247,23.564313688248966,15.585526482709126
CA,Shasta,0.44128802662949507,0.16084929503439138,32.15907314732296,1299.1502631719263,0.7735531790102298,0.21652127084237868,0.18322629738808527,0.4060499379203705,484.74256377444146,34.71934752557452,30.013172447907692
CA,Solano,0.5012640844825468,0.09985259381732087,37.088044857004384,3657.731978007453,0.8607811736933519,0.24771667551717502,0.19635105058239435,0.4850497823702512,69.68599633148361,37.73443198821066,10.326450529567321
CA,Sonoma,0.47042231713692595,0.0874722945502718,35.5135382881854,4079.2285845527585,0.7935572355965667,0.1775903796080581,0.1956338018160685,0.4397047315233556,101.95392830133133,34.4531269621204,13.684584216716214
CA,Stanislaus,0.44809206802037266,0.12454637891425421,30.33070277001715,5492.314668495302,0.7039712579943473,0.2474403234569359,0.20008997824764313,0.44294345201153346,87.65925309447115,33.231917055150056,10.220861874177539
CA,Sutter,0.3704343214362284,0.10260502589679647,26.028480834113807,5385.254962142156,0.5975233861048735,0.1848399363581995,0.16748761580212365,0.4058934112682095,44.512474469933764,29.525878764626892,14.485555831470904
CA,Tehama,0.3698518903919529,0.19542834168952797,24.461731781919084,1498.4893261438526,0.6061540377763063,0.17931936429855266,0.15992176709866615,0.32637060511462174,207.11780657774415,28.189792466811713,18.7717047836561
CA,Tulare,0.4206315932461597,0.18400293004951124,24.808166814777195,3803.240459565825,0.6071285006982353,0.23078891456138123,0.18437422876729723,0.3847063831407896,289.2204443315983,29.67963571816681,11.410290359596377
CA,Tuolumne,0.0711242650695093,0.03282658387823507,5.471097313039177,213.37279520852792,0.11902972690807187,0.03042463871641299,0.02868990054398593,0.06498596076707511,243.6639925270619,5.068357830100555,25.807403037900016
CA,Ventura,0.4674806642629832,0.09212192165059287,35.10540885969904,4554.613925733614,0.7698397585641946,0.21353304445289517,0.19951720130039086,0.45690080945614037,393.38287618552016,31.642574697275982,11.004152311515845
CA,Yolo,0.48796779868139667,0.1841111352011905,29.345048338934276,4732.393560721783,0.8168213430438254,0.2375303387174661,0.18738982566447557,0.41540488415409327,45.010963723625466,36.0888378748608,10.496723196845506
CA,Yuba,0.1350360254459964,0.06329563684137741,9.49199799474485,1097.3648872908311,0.22887294288480153,0.0769926358733232,0.05970377541142304,0.13036627022541836,19.29665675563546,10.99328514036786,20.77085848554478
CO,Adams,0.4598354305092057,0.09653680073334253,31.86578801368426,3067.3374094555647,0.8002280395669445,0.22334708909752138,0.19631414739945002,0.4482517629578148,4924.297816149114,36.59059948030939,21.46404672802469
CO,Arapahoe,0.44959150227143,0.07388169407238863,36.528442135222406,1783.7823610361784,0.8553142939801239,0.17527098824798854,0.09807598148452223,0.47608622442197784,5033.472527816222,35.60022125644093,18.038976630194757
CO,Boulder,0.47175606235936995,0.13688349405335903,32.11412118289939,3638.3775666988104,0.8934357730633236,0.11731356477017035,0.18970828993892638,0.431928768884603,4880.902770813243,37.59951948344583,19.534035731782186
